"id" "session" "task_type" "temp_ori" "trial" "X1" "E1" "X2" "E2" "EffortfulOptionChosen" "rt" "XStar" "EStar" "G" "R" "D" "E"
"107" "AF1HIRI2" 2 "Real" "Retrospective" 6 1.9 0 1 0.648148148148148 1 1.03108576888076 21.75 87.5 0.559223300970874 0.194442584532976 0.577777777777778 0.5
"108" "AF1HIRI2" 2 "Real" "Retrospective" 6 2.16666666666667 0 1 0.648148148148148 0 1.24348891353452 23.75 87.5 0.497087378640777 0.158283086356668 0.577777777777778 0.5
"109" "AF1HIRI2" 2 "Real" "Retrospective" 6 2.03333333333333 0 1 0.648148148148148 0 1.00649880168999 22.75 87.5 0.528155339805825 0.175568121199189 0.577777777777778 0.5
"110" "AF1HIRI2" 2 "Real" "Retrospective" 6 1.9 0 1 0.648148148148148 1 0.988859419250502 21.75 87.5 0.559223300970874 0.194442584532976 0.577777777777778 0.5
"111" "AF1HIRI2" 2 "Real" "Retrospective" 6 1.96666666666667 0 1 0.648148148148148 1 1.13890970907778 22.25 87.5 0.543689320388349 0.184793280244355 0.577777777777778 0.5
"112" "AF1HIRI2" 2 "Real" "Retrospective" 6 2.03333333333333 0 1 0.648148148148148 0 0.54061160143101 22.75 87.5 0.528155339805825 0.175568121199189 0.577777777777778 0.5
"113" "AF1HIRI2" 2 "Real" "Retrospective" 6 2 0 1 0.648148148148148 0 0.775418755337569 22.5 87.5 0.535922330097087 0.180129449838188 0.577777777777778 0.5
"114" "AF1HIRI2" 2 "Real" "Retrospective" 6 1.96666666666667 0 1 0.648148148148148 1 0.984516206884336 22.25 87.5 0.543689320388349 0.184793280244355 0.577777777777778 0.5
"115" "AF1HIRI2" 2 "Real" "Retrospective" 6 1.98333333333333 0 1 0.648148148148148 1 0.890104753368405 22.375 87.5 0.539805825242718 0.182448337582036 0.577777777777778 0.5
"116" "AF1HIRI2" 2 "Real" "Retrospective" 6 2 0 1 0.648148148148148 0 0.880569590608957 22.5 87.5 0.535922330097087 0.180129449838188 0.577777777777778 0.5
"117" "AF1HIRI2" 2 "Real" "Retrospective" 6 1.99166666666667 0 1 0.648148148148148 1 0.85992867988125 22.4375 87.5 0.537864077669903 0.181285664061444 0.577777777777778 0.5
"118" "AF7HCRC1" 1 "Hypothetical" "Prospective" 2 0.5 0 1 0.166666666666667 0 4.18532899999991 11.25 22.5 0.885436893203884 0.595210355987055 0 0.5
"119" "AF7HCRC1" 1 "Hypothetical" "Prospective" 2 0.433333333333333 0 1 0.166666666666667 0 2.00574599998072 10.75 22.5 0.900970873786408 0.633822533303229 0 0.5
"120" "AF7HCRC1" 1 "Hypothetical" "Prospective" 2 0.366666666666667 0 1 0.166666666666667 0 2.99199860001681 10.25 22.5 0.916504854368932 0.676201752308785 0 0.5
"121" "AF7HCRC1" 1 "Hypothetical" "Prospective" 2 0.3 0 1 0.166666666666667 0 2.43939359998331 9.75 22.5 0.932038834951456 0.722927557879014 0 0.5
"122" "AF7HCRC1" 1 "Hypothetical" "Prospective" 2 0.166666666666667 0 1 0.166666666666667 0 3.41426290001254 8.75 22.5 0.963106796116505 0.832399445214979 0 0.5
"123" "AF7HCRC1" 1 "Hypothetical" "Prospective" 2 0.166666666666667 0 1 0.166666666666667 0 2.48618830001215 8.75 22.5 0.963106796116505 0.832399445214979 0 0.5
"124" "AF7HCRC1" 1 "Hypothetical" "Prospective" 2 0.0333333333333333 0 1 0.166666666666667 0 4.00043099996401 7.75 22.5 0.994174757281553 0.970122142186032 0 0.5
"125" "AF7HCRC1" 1 "Hypothetical" "Prospective" 2 0.0333333333333333 0 1 0.166666666666667 0 4.34187030000612 7.75 22.5 0.994174757281553 0.970122142186032 0 0.5
"126" "AF7HCRC1" 1 "Hypothetical" "Prospective" 3 0.5 0 1 0.425925925925926 0 2.19363579998026 11.25 57.5 0.885436893203884 0.595210355987055 0.311111111111111 0.5
"127" "AF7HCRC1" 1 "Hypothetical" "Prospective" 3 0.433333333333333 0 1 0.425925925925926 0 2.37654189998284 10.75 57.5 0.900970873786408 0.633822533303229 0.311111111111111 0.5
"128" "AF7HCRC1" 1 "Hypothetical" "Prospective" 3 0.366666666666667 0 1 0.425925925925926 0 5.83753600000637 10.25 57.5 0.916504854368932 0.676201752308785 0.311111111111111 0.5
"129" "AF7HCRC1" 1 "Hypothetical" "Prospective" 3 0.3 0 1 0.425925925925926 0 2.30263290001312 9.75 57.5 0.932038834951456 0.722927557879014 0.311111111111111 0.5
"130" "AF7HCRC1" 1 "Hypothetical" "Prospective" 3 0.166666666666667 0 1 0.425925925925926 0 1.50217819999671 8.75 57.5 0.963106796116505 0.832399445214979 0.311111111111111 0.5
"131" "AF7HCRC1" 1 "Hypothetical" "Prospective" 4 0.5 0 1 0.648148148148148 0 3.0676122000441 11.25 87.5 0.885436893203884 0.595210355987055 0.577777777777778 0.5
"132" "AF7HCRC1" 1 "Hypothetical" "Prospective" 4 0.433333333333333 0 1 0.648148148148148 0 2.23898140003439 10.75 87.5 0.900970873786408 0.633822533303229 0.577777777777778 0.5
"133" "AF7HCRC1" 1 "Hypothetical" "Prospective" 4 0.366666666666667 0 1 0.648148148148148 0 2.4463623999618 10.25 87.5 0.916504854368932 0.676201752308785 0.577777777777778 0.5
"134" "AF7HCRC1" 1 "Hypothetical" "Prospective" 4 0.3 0 1 0.648148148148148 0 1.79159330000402 9.75 87.5 0.932038834951456 0.722927557879014 0.577777777777778 0.5
"135" "AF7HCRC1" 1 "Hypothetical" "Prospective" 4 0.166666666666667 0 1 0.648148148148148 0 1.40659739996772 8.75 87.5 0.963106796116505 0.832399445214979 0.577777777777778 0.5
"136" "AF7HCRC1" 1 "Hypothetical" "Prospective" 5 0.5 0 1 1 0 2.28164949995698 11.25 135 0.885436893203884 0.595210355987055 1 0.5
"137" "AF7HCRC1" 1 "Hypothetical" "Prospective" 5 0.433333333333333 0 1 1 0 2.96778140001698 10.75 135 0.900970873786408 0.633822533303229 1 0.5
"138" "AF7HCRC1" 1 "Hypothetical" "Prospective" 5 0.366666666666667 0 1 1 0 1.60547879996011 10.25 135 0.916504854368932 0.676201752308785 1 0.5
"139" "AF7HCRC1" 1 "Hypothetical" "Prospective" 5 0.3 0 1 1 0 1.94241979997605 9.75 135 0.932038834951456 0.722927557879014 1 0.5
"140" "AF7HCRC1" 1 "Hypothetical" "Prospective" 5 0.166666666666667 0 1 1 0 3.19804569997359 8.75 135 0.963106796116505 0.832399445214979 1 0.5
"141" "AF7HCRC1" 1 "Hypothetical" "Prospective" 6 0.5 0 1 0.277777777777778 0 4.08568270003889 11.25 37.5 0.885436893203884 0.595210355987055 0.133333333333333 0.5
"142" "AF7HCRC1" 1 "Hypothetical" "Prospective" 6 0.433333333333333 0 1 0.277777777777778 0 1.42225699999835 10.75 37.5 0.900970873786408 0.633822533303229 0.133333333333333 0.5
"143" "AF7HCRC1" 1 "Hypothetical" "Prospective" 6 0.366666666666667 0 1 0.277777777777778 0 1.77572830003919 10.25 37.5 0.916504854368932 0.676201752308785 0.133333333333333 0.5
"144" "AF7HCRC1" 1 "Hypothetical" "Prospective" 6 0.3 0 1 0.277777777777778 0 1.67090689996257 9.75 37.5 0.932038834951456 0.722927557879014 0.133333333333333 0.5
"145" "AF7HCRC1" 1 "Hypothetical" "Prospective" 6 0.166666666666667 0 1 0.277777777777778 0 1.71829019999132 8.75 37.5 0.963106796116505 0.832399445214979 0.133333333333333 0.5
"146" "AF7HCRC1" 1 "Hypothetical" "Prospective" 6 0.0333333333333333 0 1 0.277777777777778 0 3.0628189999843 7.75 37.5 0.994174757281553 0.970122142186032 0.133333333333333 0.5
